# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "8" "-p" "-t" "exon" "-g" "gene_id" "-a" "../reference/s288c_e.gff" "-o" "../featurecount/counts.txt" "SRR453566.sorted.bam" "SRR453567.sorted.bam" "SRR453568.sorted.bam" "SRR453569.sorted.bam" "SRR453570.sorted.bam" "SRR453571.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR453566.sorted.bam	SRR453567.sorted.bam	SRR453568.sorted.bam	SRR453569.sorted.bam	SRR453570.sorted.bam	SRR453571.sorted.bam
gene_1144	NC_001136.10	819433	820824	+	1392	184	241	158	112	122	181
gene_1145	NC_001136.10	821295	825776	+	4482	258	324	256	200	270	265
gene_1146	NC_001136.10	825910	827355	-	1446	259	298	226	263	289	405
gene_1147	NC_001136.10	827582	829057	+	1476	480	682	468	357	424	558
gene_1148	NC_001136.10	829151	829354	+	204	7	3	3	4	8	5
gene_1149	NC_001136.10	829585	830277	+	693	112	157	128	102	140	168
gene_1150	NC_001136.10	830629	831513	-	885	223	262	212	75	110	125
gene_1151	NC_001136.10	831934	832473	-	540	46	71	35	23	39	52
gene_1152	NC_001136.10	832859	835492	-	2634	756	935	708	826	1036	1333
gene_1153	NC_001136.10	836421	838061	+	1641	2342	3171	2491	1567	1962	2591
gene_1154	NC_001136.10	838392	840392	+	2001	522	714	554	353	481	666
gene_1155	NC_001136.10	840604	841995	-	1392	1024	1468	993	681	843	1198
gene_1156	NC_001136.10	842337	843449	+	1113	54	79	54	75	78	88
gene_1157	NC_001136.10	843569	844861	-	1293	168	194	144	128	135	190
gene_1158	NC_001136.10	845952	847946	-	1995	2225	2794	1931	768	1018	1288
gene_1159	NC_001136.10	848071	848223	+	153	0	1	0	0	1	0
gene_1160	NC_001136.10	848599	850200	+	1602	238	336	221	190	261	328
gene_1161	NC_001136.10	850274	850999	-	726	231	282	179	251	282	388
gene_1162	NC_001136.10	851228	852397	+	1170	204	224	162	147	182	235
gene_1163	NC_001136.10	852533	853972	-	1440	177	247	160	123	158	189
gene_1164	NC_001136.10	854279	856093	-	1815	310	368	260	262	377	404
gene_1165	NC_001136.10	856317	856814	+	498	134	168	94	103	148	158
gene_1166	NC_001136.10	856898	857953	-	1056	153	187	136	218	322	367
gene_1167	NC_001136.10	858137	859144	+	1008	144	201	149	305	407	511
gene_1168	NC_001136.10	859346	861520	+	2175	200	311	203	147	186	221
gene_1169	NC_001136.10	862054	864708	+	2655	734	1087	754	540	637	711
gene_1170	NC_001136.10	865012	867522	-	2511	260	350	244	285	294	382
gene_1171	NC_001136.10	868224	870563	+	2340	605	814	545	517	663	741
gene_1172	NC_001136.10	871036	871449	-	414	320	409	276	52	39	50
gene_1173	NC_001136.10	871074	871301	+	228	0	0	0	0	0	0
gene_1174	NC_001136.10	872112	877425	+	5314	29	53	38	21	32	20
gene_1175	NC_001136.10	872112	873428	+	1317	0	0	0	0	0	0
gene_1176	NC_001136.10	878659	883927	-	5269	63	86	69	34	25	29
gene_1177	NC_001136.10	882605	883927	-	1323	0	0	0	0	0	0
gene_1178	NC_001136.10;NC_001136.10	884361;884458	884397;884493	+;+	73	4	0	1	1	1	3
gene_1179	NC_001136.10	884727	886865	+	2139	1311	1841	1321	545	665	879
gene_1180	NC_001136.10	887232	888911	+	1680	1605	2247	1754	877	1241	1485
gene_1181	NC_001136.10	889751	892492	+	2742	153	200	148	97	115	174
gene_1182	NC_001136.10	892875	893927	+	1053	1103	1645	1202	1703	2271	2681
gene_1183	NC_001136.10	894089	894502	-	414	10	6	15	4	12	15
gene_1184	NC_001136.10	895035	899006	+	3972	125	155	92	962	1336	1423
gene_1185	NC_001136.10	899551	903480	-	3930	424	611	441	310	415	511
gene_1186	NC_001136.10	903781	905052	-	1272	17	24	12	79	76	110
gene_1187	NC_001136.10	905455	906852	-	1398	255	343	244	236	346	415
gene_1188	NC_001136.10	907330	909438	+	2109	421	601	429	389	445	558
gene_1189	NC_001136.10	910054	911301	+	1248	185	232	200	189	292	319
gene_1190	NC_001136.10	912099	913502	+	1404	70	59	57	340	461	519
gene_1191	NC_001136.10	914317	914712	-	396	4135	5328	3659	2941	3603	4731
gene_1192	NC_001136.10	915530	915928	+	399	2546	3366	2190	2182	2614	3606
gene_1193	NC_001136.10	916486	917154	+	669	3233	4353	3173	1227	1394	1713
gene_1194	NC_001136.10	917571	921647	+	4077	454	595	447	465	534	631
gene_1195	NC_001136.10	921926	923806	-	1881	288	395	287	229	284	373
gene_1196	NC_001136.10	924785	926146	+	1362	205	261	183	193	251	367
gene_1197	NC_001136.10	926293	926910	-	618	233	302	204	531	574	778
gene_1198	NC_001136.10	927452	929098	+	1647	759	974	705	752	830	1004
gene_1199	NC_001136.10	929470	930357	-	888	2481	3723	2372	1429	1915	2310
gene_1200	NC_001136.10	931129	933210	+	2082	2588	3553	2903	1379	1746	2350
gene_1201	NC_001136.10	933504	935138	+	1635	226	285	193	144	203	228
gene_1202	NC_001136.10	935236	935892	-	657	169	220	169	179	198	258
gene_1203	NC_001136.10	936615	937493	+	879	614	663	448	353	338	514
gene_1204	NC_001136.10	937895	940816	-	2922	1587	2436	1828	1219	1364	1752
gene_1205	NC_001136.10	941057	943420	-	2364	200	328	196	165	202	206
gene_1206	NC_001136.10	943674	945152	-	1479	131	168	136	111	126	151
gene_1207	NC_001136.10;NC_001136.10	946312;946365	946350;946400	+;+	75	1	1	4	2	3	1
gene_1208	NC_001136.10	946807	948456	+	1650	132	165	114	192	230	264
gene_1209	NC_001136.10	948518	950284	-	1767	117	141	111	79	119	165
gene_1210	NC_001136.10	950563	952401	+	1839	300	384	289	416	492	601
gene_1211	NC_001136.10	952800	953981	+	1182	1144	1631	1027	489	552	729
gene_1212	NC_001136.10	954288	954947	+	660	187	215	149	195	230	343
gene_1213	NC_001136.10	955133	955333	+	201	7	6	4	11	16	19
gene_1214	NC_001136.10	956013	957398	+	1386	102	139	93	174	274	325
gene_1215	NC_001136.10	957758	958339	-	582	233	324	186	221	314	422
gene_1216	NC_001136.10	958681	959802	-	1122	79	101	78	63	76	68
gene_1217	NC_001136.10	960614	963106	+	2493	528	672	519	479	551	671
gene_1218	NC_001136.10	963412	963861	+	450	46	49	58	44	41	51
gene_1219	NC_001136.10	963990	964565	-	576	235	314	241	204	219	324
gene_1220	NC_001136.10	965113	966489	+	1377	183	239	177	189	193	282
gene_1221	NC_001136.10	966557	967822	-	1266	143	149	95	157	232	247
gene_1222	NC_001136.10	968133	969680	-	1548	98	126	97	3184	3856	4721
gene_1223	NC_001136.10	969990	971474	-	1485	358	507	372	189	203	255
gene_1224	NC_001136.10	971808	974243	-	2436	1497	2014	1432	3193	4832	6071
gene_1225	NC_001136.10	974631	975782	-	1152	72	120	71	167	143	183
gene_1226	NC_001136.10	976717	977229	-	513	162	193	150	154	195	226
gene_1227	NC_001136.10	977521	979209	-	1689	518	658	477	149	122	174
gene_1228	NC_001136.10	980974	981055	-	82	3	0	0	1	2	0
gene_1229	NC_001136.10	981462	986775	+	5314	87	109	67	85	55	76
gene_1230	NC_001136.10	981462	982778	+	1317	0	0	0	0	0	0
gene_1231	NC_001136.10	987534	992349	-	4816	360	533	306	193	212	207
gene_1232	NC_001136.10	991027	992349	-	1323	0	0	0	0	0	0
gene_1233	NC_001136.10	992832	992902	+	71	7	3	5	44	42	48
gene_1234	NC_001136.10	993134	993952	+	819	291	317	236	1072	1404	1795
gene_1235	NC_001136.10	994242	995534	-	1293	105	120	73	71	95	106
gene_1236	NC_001136.10	996029	998323	-	2295	1245	2203	1270	676	634	802
gene_1237	NC_001136.10	998864	999877	+	1014	194	264	178	175	215	234
gene_1238	NC_001136.10	1000104	1002023	-	1920	514	709	518	251	315	353
gene_1239	NC_001136.10	1002510	1003502	-	993	355	400	277	172	207	257
gene_1240	NC_001136.10	1004004	1005143	+	1140	184	221	183	136	135	181
gene_1241	NC_001136.10	1005675	1008689	+	3015	526	1027	416	320	359	476
gene_1242	NC_001136.10	1009010	1009834	+	825	466	588	420	536	647	943
gene_1243	NC_001136.10	1010176	1011273	+	1098	55	54	28	82	110	134
gene_1244	NC_001136.10	1011589	1011960	-	372	59	42	40	122	125	144
gene_1245	NC_001136.10	1012252	1012959	+	708	172	210	131	402	685	936
gene_1246	NC_001136.10	1013476	1013643	-	168	1822	2371	1541	1671	2067	2584
gene_1247	NC_001136.10	1014401	1015702	-	1302	213	229	163	453	633	829
gene_1248	NC_001136.10	1017001	1017318	-	318	0	1	2	5	1	2
gene_1249	NC_001136.10	1017207	1017278	-	72	0	0	0	0	0	0
gene_1250	NC_001136.10	1019368	1020420	+	1053	184	276	186	161	203	270
gene_1251	NC_001136.10	1020747	1021664	+	918	406	566	401	205	199	284
gene_1252	NC_001136.10	1022007	1022321	-	315	51	53	35	13	17	22
gene_1253	NC_001136.10	1023511	1024755	-	1245	159	188	122	177	203	280
gene_1254	NC_001136.10	1025070	1030049	-	4980	439	673	477	461	584	678
gene_1255	NC_001136.10	1030550	1031419	-	870	579	759	555	256	320	391
gene_1256	NC_001136.10	1032436	1035063	+	2628	81	127	98	139	176	210
gene_1257	NC_001136.10	1035231	1035575	-	345	60	86	63	88	111	147
gene_1258	NC_001136.10	1035995	1036873	+	879	149	141	115	253	282	374
gene_1259	NC_001136.10	1037195	1038106	+	912	197	246	164	117	158	195
gene_1260	NC_001136.10	1038280	1039509	-	1230	247	298	229	234	303	435
gene_1261	NC_001136.10	1039728	1042961	+	3234	337	372	305	249	337	414
gene_1262	NC_001136.10	1043146	1045011	-	1866	797	1101	787	523	533	722
gene_1263	NC_001136.10	1045640	1049392	-	3753	1521	1871	1347	1729	2298	2618
gene_1264	NC_001136.10	1050459	1052228	-	1770	726	1093	735	729	920	1106
gene_1265	NC_001136.10	1052623	1054647	-	2025	247	336	253	181	213	295
gene_1266	NC_001136.10	1055212	1055892	+	681	347	428	291	230	275	318
gene_1267	NC_001136.10	1056551	1057600	+	1050	422	519	349	272	398	476
gene_1268	NC_001136.10	1058176	1058814	-	639	1380	1769	1171	1822	2032	2492
gene_1269	NC_001136.10	1059627	1061231	+	1605	576	784	602	220	358	406
gene_1270	NC_001136.10	1061505	1062791	-	1287	567	775	628	275	322	430
gene_1271	NC_001136.10	1063352	1067425	+	4074	426	628	420	229	252	344
gene_1272	NC_001136.10	1067731	1068390	+	660	259	356	218	106	114	198
gene_1273	NC_001136.10	1068729	1071386	-	2658	499	763	518	287	369	407
gene_1274	NC_001136.10	1071880	1072557	-	678	870	1100	837	355	463	548
gene_1275	NC_001136.10;NC_001136.10	1072746;1073402	1073312;1073488	-;-	654	164	212	146	192	217	294
gene_1276	NC_001136.10	1073735	1075171	-	1437	243	330	220	352	421	528
gene_1277	NC_001136.10	1075472	1075544	-	73	0	0	0	2	2	2
gene_1278	NC_001136.10	1075865	1077853	+	1989	431	568	389	350	469	569
gene_1279	NC_001136.10	1078027	1078449	-	423	173	227	172	105	151	202
gene_1280	NC_001136.10	1079048	1080199	-	1152	377	493	350	204	209	249
gene_1281	NC_001136.10	1081128	1084316	-	3189	805	1083	818	516	593	791
gene_1282	NC_001136.10	1085065	1086993	+	1929	250	341	250	210	230	282
gene_1283	NC_001136.10	1087581	1088942	+	1362	363	544	396	208	261	406
gene_1284	NC_001136.10	1089219	1090079	-	861	154	154	128	382	557	684
gene_1285	NC_001136.10	1090433	1092511	-	2079	121	155	124	130	167	214
gene_1286	NC_001136.10	1092741	1093586	-	846	83	108	82	83	107	126
gene_1287	NC_001136.10	1093763	1095178	+	1416	515	620	432	237	335	447
gene_1288	NC_001136.10;NC_001136.10	1095370;1095425	1095405;1095461	-;-	73	3	0	1	1	4	0
gene_1289	NC_001136.10	1096064	1101332	+	5269	1	4	1	0	1	2
gene_1290	NC_001136.10	1096064	1097386	+	1323	0	0	0	0	0	0
gene_1291	NC_001136.10	1102184	1103428	+	1245	93	92	63	94	98	135
gene_1292	NC_001136.10;NC_001136.10	1103758;1103893	1103809;1104947	+;+	1107	172	221	141	115	155	208
gene_1293	NC_001136.10	1105003	1105827	-	825	163	198	125	155	181	221
gene_1294	NC_001136.10	1106095	1108101	-	2007	221	333	216	222	248	260
gene_1295	NC_001136.10	1108280	1108498	-	219	205	221	122	150	122	216
gene_1296	NC_001136.10	1108702	1109847	+	1146	588	928	731	179	226	273
gene_1297	NC_001136.10	1110589	1111692	+	1104	383	499	355	225	279	357
gene_1298	NC_001136.10	1112003	1112293	-	291	728	920	528	874	824	1248
gene_1299	NC_001136.10	1112480	1114027	-	1548	111	116	72	112	141	190
gene_1300	NC_001136.10	1114433	1116763	-	2331	978	1449	1057	383	441	625
gene_1301	NC_001136.10	1117126	1120233	+	3108	494	603	415	345	356	444
gene_1302	NC_001136.10	1120609	1124925	-	4317	810	1285	789	293	347	433
gene_1303	NC_001136.10	1125434	1126018	-	585	891	1158	787	733	896	1282
gene_1304	NC_001136.10	1126270	1127595	-	1326	418	605	429	590	768	1040
gene_1305	NC_001136.10	1127872	1129374	+	1503	257	338	250	347	421	534
gene_1306	NC_001136.10	1129588	1130823	+	1236	381	533	353	128	176	212
gene_1307	NC_001136.10	1131001	1133070	+	2070	147	250	130	193	234	293
gene_1308	NC_001136.10	1133260	1135431	-	2172	515	751	545	295	377	475
gene_1309	NC_001136.10	1135932	1140476	+	4545	728	1105	755	544	675	769
gene_1310	NC_001136.10	1141168	1144842	+	3675	1017	1433	966	800	1056	1238
gene_1311	NC_001136.10	1145092	1146036	+	945	99	131	84	96	96	124
gene_1312	NC_001136.10	1146319	1147179	+	861	420	487	335	278	325	412
gene_1313	NC_001136.10	1147379	1149466	-	2088	169	194	141	160	210	267
gene_1314	NC_001136.10	1149951	1150520	-	570	322	423	334	193	247	329
gene_1315	NC_001136.10	1150842	1150941	-	100	0	0	0	1	2	3
gene_1316	NC_001136.10	1151803	1153626	-	1824	1982	2891	2214	1088	1282	1631
gene_1317	NC_001136.10	1154216	1155928	-	1713	226	134	90	4024	4295	5167
gene_1318	NC_001136.10	1159608	1161320	-	1713	166	102	59	3325	3706	4320
gene_1319	NC_001136.10	1162006	1162449	-	444	16	34	22	21	13	18
gene_1320	NC_001136.10	1162957	1164660	-	1704	7265	10639	7516	243	331	459
gene_1321	NC_001136.10	1167214	1168659	-	1446	1702	2395	1777	984	1241	1659
gene_1322	NC_001136.10	1169178	1170143	+	966	479	610	476	347	401	481
gene_1323	NC_001136.10	1170326	1171825	-	1500	551	780	531	359	391	561
gene_1324	NC_001136.10	1172386	1174176	-	1791	600	823	564	361	419	450
gene_1325	NC_001136.10	1175829	1175901	+	73	0	0	0	2	0	1
gene_1326	NC_001136.10	1176120	1178174	-	2055	270	299	218	246	307	357
gene_1327	NC_001136.10	1178666	1181260	+	2595	373	519	293	341	379	494
gene_1328	NC_001136.10	1181801	1182754	+	954	304	516	312	211	225	224
gene_1329	NC_001136.10	1183299	1184258	+	960	1450	2055	1504	680	676	912
gene_1330	NC_001136.10	1184747	1185889	+	1143	650	950	671	505	611	697
gene_1331	NC_001136.10	1186107	1188941	+	2835	450	653	453	396	449	613
gene_1332	NC_001136.10	1189199	1189567	-	369	170	230	121	243	329	460
gene_1333	NC_001136.10	1190059	1191732	+	1674	197	182	112	276	425	479
gene_1334	NC_001136.10	1191936	1194884	-	2949	372	503	395	429	522	604
gene_1335	NC_001136.10	1195412	1196263	-	852	545	771	545	204	242	329
gene_1336	NC_001136.10	1196679	1198697	-	2019	256	363	245	246	285	369
gene_1337	NC_001136.10	1199183	1200553	+	1371	143	177	107	110	144	200
gene_1338	NC_001136.10	1201750	1201822	+	73	0	0	0	0	0	4
gene_1339	NC_001136.10	1202128	1202397	+	270	719	994	603	485	545	789
gene_1340	NC_001136.10	1202843	1204210	-	1368	183	235	195	145	201	244
gene_1341	NC_001136.10	1204497	1206383	-	1887	1142	1553	1180	1751	1895	2287
gene_1342	NC_001136.10	1206997	1212265	+	5269	61	91	64	22	12	21
gene_1343	NC_001136.10	1206997	1208319	+	1323	0	0	0	0	0	0
gene_1344	NC_001136.10	1212438	1212836	-	399	0	7	0	4	1	1
gene_1345	NC_001136.10;NC_001136.10	1212848;1212979	1212877;1213614	+;+	666	275	417	256	162	185	210
gene_1346	NC_001136.10	1213904	1214842	+	939	516	665	522	339	463	541
gene_1347	NC_001136.10	1215016	1217580	-	2565	179	234	171	208	238	339
gene_1348	NC_001136.10	1217782	1219110	-	1329	210	249	173	140	185	211
gene_1349	NC_001136.10	1219413	1220948	+	1536	204	258	175	151	205	240
gene_1350	NC_001136.10	1221112	1222149	-	1038	921	1213	862	451	570	777
gene_1351	NC_001136.10	1222759	1223331	+	573	324	405	258	265	348	410
gene_1352	NC_001136.10	1223474	1224394	-	921	14	6	2	17	40	43
gene_1353	NC_001136.10	1224757	1225026	+	270	125	135	71	85	89	122
gene_1354	NC_001136.10	1225166	1226536	-	1371	421	519	376	261	286	359
gene_1355	NC_001136.10	1226822	1228303	+	1482	289	389	285	191	227	277
gene_1356	NC_001136.10	1228611	1228916	+	306	1071	1367	863	1265	1419	1952
gene_1357	NC_001136.10	1229349	1229609	-	261	335	475	265	171	189	248
gene_1358	NC_001136.10	1230167	1233196	+	3030	339	444	296	334	398	517
gene_1359	NC_001136.10	1233278	1233517	-	240	49	30	18	166	221	254
gene_1360	NC_001136.10	1234218	1236125	+	1908	128	146	96	555	543	620
gene_1361	NC_001136.10;NC_001136.10	1236558;1237609	1236842;1238004	+;+	681	1726	2335	1576	1183	1449	1955
gene_1362	NC_001136.10;NC_001136.10	1238312;1238825	1238630;1238850	-;-	345	209	246	156	140	160	240
gene_1363	NC_001136.10	1239492	1239824	+	333	6290	8526	6581	1900	1975	2795
gene_1364	NC_001136.10	1239960	1240676	-	717	72	97	69	76	109	171
gene_1365	NC_001136.10	1241204	1242031	-	828	219	314	207	4557	5452	6567
gene_1366	NC_001136.10	1243230	1245758	+	2529	3832	5752	4086	1915	2444	3095
gene_1367	NC_001136.10	1246084	1247982	+	1899	166	223	156	174	213	264
gene_1368	NC_001136.10	1248154	1249821	-	1668	244	259	186	196	209	245
gene_1369	NC_001136.10	1250186	1251634	+	1449	769	999	728	647	763	911
gene_1370	NC_001136.10	1252537	1254501	+	1965	488	676	453	294	366	450
gene_1371	NC_001136.10	1254937	1256847	-	1911	570	683	506	400	485	614
gene_1372	NC_001136.10	1257008	1257079	-	72	0	0	1	0	0	0
gene_1373	NC_001136.10	1257358	1258056	-	699	76	87	50	125	150	152
gene_1374	NC_001136.10	1258696	1259709	+	1014	269	320	231	241	283	387
gene_1375	NC_001136.10	1259901	1261271	+	1371	311	335	228	199	231	316
gene_1376	NC_001136.10	1261681	1262967	+	1287	1310	1720	1349	1088	1501	1778
gene_1377	NC_001136.10	1263324	1266158	+	2835	1034	1555	1185	446	519	629
gene_1378	NC_001136.10;NC_001136.10	1266366;1266862	1266769;1266898	-;-	441	323	391	272	296	341	475
gene_1379	NC_001136.10	1267471	1269402	+	1932	634	832	650	247	275	354
gene_1380	NC_001136.10	1270068	1270733	+	666	2759	3853	2829	1346	1396	1733
gene_1381	NC_001136.10	1271063	1272085	+	1023	212	258	209	121	123	166
gene_1382	NC_001136.10	1272234	1273703	-	1470	30	52	31	37	76	85
gene_1383	NC_001136.10	1274602	1276212	+	1611	62	64	37	52	61	86
gene_1384	NC_001136.10	1276654	1277169	-	516	364	531	352	211	216	257
gene_1385	NC_001136.10	1277646	1278437	+	792	449	464	350	453	509	660
gene_1386	NC_001136.10	1279210	1283799	+	4590	323	374	311	313	356	505
gene_1387	NC_001136.10	1284069	1287938	-	3870	501	729	547	279	349	443
gene_1388	NC_001136.10	1288215	1288859	-	645	962	1339	1020	335	291	403
gene_1389	NC_001136.10	1289406	1292120	+	2715	294	369	276	255	282	327
gene_1390	NC_001136.10	1292372	1293091	-	720	176	265	174	91	74	109
gene_1391	NC_001136.10	1293369	1294394	-	1026	330	441	298	246	280	355
gene_1392	NC_001136.10	1294693	1295400	+	708	366	527	401	173	213	295
gene_1393	NC_001136.10	1295598	1296686	-	1089	293	379	264	128	159	184
gene_1394	NC_001136.10	1297037	1298161	-	1125	272	369	223	181	208	258
gene_1395	NC_001136.10	1298432	1301011	+	2580	252	324	225	199	244	272
gene_1396	NC_001136.10	1301616	1302113	+	498	4511	6179	4467	1491	1745	2297
gene_1397	NC_001136.10	1303174	1305072	+	1899	284	307	217	172	258	329
gene_1398	NC_001136.10	1305630	1305712	+	83	1	0	0	0	0	0
gene_1399	NC_001136.10	1306267	1311675	+	5409	413	522	384	291	417	470
gene_1400	NC_001136.10	1312040	1314892	+	2853	186	278	197	229	320	360
gene_1401	NC_001136.10	1315326	1317773	-	2448	349	496	332	312	353	453
gene_1402	NC_001136.10	1318046	1319275	-	1230	181	212	172	149	202	247
gene_1403	NC_001136.10;NC_001136.10;NC_001136.10	1319387;1319698;1319817	1319617;1319720;1319841	-;-;-	279	218	236	149	133	139	224
gene_1404	NC_001136.10	1320064	1321941	+	1878	158	188	127	171	191	275
gene_1405	NC_001136.10	1322205	1323386	+	1182	1001	1368	990	827	1012	1318
gene_1406	NC_001136.10	1323454	1324239	-	786	134	164	106	125	125	178
gene_1407	NC_001136.10	1324477	1325301	-	825	1683	2235	1723	745	879	1236
gene_1408	NC_001136.10	1325501	1328470	-	2970	680	937	679	449	556	628
gene_1409	NC_001136.10	1328783	1330027	+	1245	1651	2197	1761	780	850	1222
gene_1410	NC_001136.10	1331237	1332841	+	1605	588	842	606	366	481	598
gene_1411	NC_001136.10	1332983	1333969	-	987	190	196	99	206	206	238
gene_1412	NC_001136.10	1334821	1336953	+	2133	187	229	185	324	361	469
gene_1413	NC_001136.10	1337352	1337774	+	423	33	51	38	58	54	56
gene_1414	NC_001136.10	1338274	1339386	+	1113	124	145	112	166	187	220
gene_1415	NC_001136.10	1339676	1340719	+	1044	134	157	103	75	125	139
gene_1416	NC_001136.10	1342493	1344241	+	1749	244	384	257	148	158	192
gene_1417	NC_001136.10	1344517	1345062	-	546	244	363	250	342	501	525
gene_1418	NC_001136.10	1345676	1349938	-	4263	258	389	254	310	376	450
gene_1419	NC_001136.10	1350290	1352353	+	2064	263	308	226	199	225	274
gene_1420	NC_001136.10	1352466	1352538	-	73	0	0	0	0	0	0
gene_1421	NC_001136.10	1353725	1354633	+	909	2	7	7	4	9	7
gene_1422	NC_001136.10;NC_001136.10	1354829;1355551	1355236;1355553	-;-	411	6754	9665	5833	1516	1840	2531
gene_1423	NC_001136.10	1356065	1357369	+	1305	211	279	179	101	163	168
gene_1424	NC_001136.10	1357580	1358902	-	1323	379	624	438	165	185	269
gene_1425	NC_001136.10;NC_001136.10	1359923;1360405	1359969;1360798	+;+	441	6920	9285	6619	1684	2041	2809
gene_1426	NC_001136.10	1361120	1362181	-	1062	311	374	253	169	179	184
gene_1427	NC_001136.10	1362878	1364902	+	2025	1493	2204	1447	898	1126	1483
gene_1428	NC_001136.10	1365072	1365662	-	591	36	46	30	67	102	105
gene_1429	NC_001136.10	1366264	1366827	-	564	1073	1466	1053	387	456	556
gene_1430	NC_001136.10	1367485	1369386	+	1902	559	875	504	427	515	587
gene_1431	NC_001136.10	1369790	1379596	+	9807	1310	1956	1488	942	1069	1306
gene_1432	NC_001136.10	1380055	1382046	-	1992	440	628	397	384	526	715
gene_1433	NC_001136.10	1382319	1383443	-	1125	176	274	174	141	202	219
gene_1434	NC_001136.10	1383811	1384776	+	966	217	289	198	215	254	372
gene_1435	NC_001136.10	1385176	1385286	+	111	550	708	446	415	343	404
gene_1436	NC_001136.10	1385524	1385766	-	243	50	59	40	128	145	214
gene_1437	NC_001136.10	1386073	1386516	+	444	229	301	186	233	254	362
gene_1438	NC_001136.10	1386816	1388375	+	1560	680	980	671	612	792	1018
gene_1439	NC_001136.10	1388872	1393179	+	4308	559	697	608	350	445	610
